"tracking_file_full_path","software","study_site","processing_attribute1","processing_attribute2","processing_attribute3","file_name","number_of_points","las_area_m2","timer_tile_time_mins","timer_class_dtm_norm_chm_time_mins","timer_treels_time_mins","timer_itd_time_mins","timer_competition_time_mins","timer_estdbh_time_mins","timer_silv_time_mins","timer_total_time_mins","sttng_input_las_dir","sttng_use_parallel_processing","sttng_desired_chm_res","sttng_max_height_threshold_m","sttng_minimum_tree_height_m","sttng_dbh_max_size_m","sttng_local_dbh_model","sttng_user_supplied_epsg","sttng_accuracy_level","sttng_pts_m2_for_triangulation","sttng_normalization_with","sttng_competition_buffer_m","depth_maps_generation_quality","depth_maps_generation_filtering_mode","total_sfm_time_min","number_of_points_sfm","total_sfm_time_norm","processed_data_dir","processing_id","true_positive_n_trees","commission_n_trees","omission_n_trees","f_score","tree_height_m_me","tree_height_m_mpe","tree_height_m_mae","tree_height_m_mape","tree_height_m_smape","tree_height_m_mse","tree_height_m_rmse","dbh_cm_me","dbh_cm_mpe","dbh_cm_mae","dbh_cm_mape","dbh_cm_smape","dbh_cm_mse","dbh_cm_rmse","uas_basal_area_m2","field_basal_area_m2","uas_basal_area_m2_per_ha","field_basal_area_m2_per_ha","basal_area_m2_error","basal_area_m2_per_ha_error","basal_area_pct_error","basal_area_abs_pct_error","overstory_commission_n_trees","understory_commission_n_trees","overstory_omission_n_trees","understory_omission_n_trees","overstory_true_positive_n_trees","understory_true_positive_n_trees","overstory_f_score","understory_f_score","overstory_tree_height_m_me","understory_tree_height_m_me","overstory_tree_height_m_mpe","understory_tree_height_m_mpe","overstory_tree_height_m_mae","understory_tree_height_m_mae","overstory_tree_height_m_mape","understory_tree_height_m_mape","overstory_tree_height_m_smape","understory_tree_height_m_smape","overstory_tree_height_m_mse","understory_tree_height_m_mse","overstory_tree_height_m_rmse","understory_tree_height_m_rmse","overstory_dbh_cm_me","understory_dbh_cm_me","overstory_dbh_cm_mpe","understory_dbh_cm_mpe","overstory_dbh_cm_mae","understory_dbh_cm_mae","overstory_dbh_cm_mape","understory_dbh_cm_mape","overstory_dbh_cm_smape","understory_dbh_cm_smape","overstory_dbh_cm_mse","understory_dbh_cm_mse","overstory_dbh_cm_rmse","understory_dbh_cm_rmse","overstory_uas_basal_area_m2","understory_uas_basal_area_m2","overstory_field_basal_area_m2","understory_field_basal_area_m2","overstory_uas_basal_area_m2_per_ha","understory_uas_basal_area_m2_per_ha","overstory_field_basal_area_m2_per_ha","understory_field_basal_area_m2_per_ha","overstory_basal_area_m2_per_ha_error","understory_basal_area_m2_per_ha_error","overstory_basal_area_pct_error","understory_basal_area_pct_error","overstory_basal_area_abs_pct_error","understory_basal_area_abs_pct_error","validation_file_full_path","overstory_ht_m"
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOW_HIGH_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOW","HIGH",NA,"LOW_HIGH",5099052,73588.1756999046,0.051921268304189,0.518637482325236,0.739782198270162,0.0242162505785624,0.0710177342096965,0.018403148651123,0.00613856712977091,1.43011664946874,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"low","disabled",194.96,5099052,0.0888839373345429,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",105,166,174,835,0.247576435495899,0.301156304669386,0.00525700965810083,0.800574459715727,0.0645800482782715,0.0664267342077182,1.00974560974232,1.00486099025802,1.50051207892784,0.048001926371898,4.82316300167658,0.182588904364385,0.179471942155209,39.6810590750972,6.29929036281843,54.103512585727,69.0440928457696,31.0285085285656,39.59697108977,-14.9405802600426,-8.56846256120436,-0.216391868503752,0.216391868503752,157,17,603,232,140,26,0.269230769230769,0.172757475083056,0.424994740004322,-0.365666039441809,0.0217035684236856,-0.083301383695048,0.824959891349181,0.669268289381747,0.0472910378835505,0.157674719634461,0.0463977387969398,0.174275171034986,1.06323201304106,0.721741899672221,1.03113142374823,0.849553941590657,2.07174252784353,-1.57534418446437,0.0826247882291418,-0.138428868244031,5.31891517508264,2.15372822179777,0.16845779135561,0.258679512873172,0.158685321711432,0.291399898390929,45.7379685971093,7.06693087964734,6.76298518385995,2.6583699666614,53.9426230968619,0.160889488865083,67.5032612738064,1.54083157196321,30.9362379783033,0.0922705502622721,38.7133000804988,0.883671009271147,-7.77706210219549,-0.791400459008874,-0.200888637393975,-0.895582689378509,0.200888637393975,0.895582689378509,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOW_HIGH_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOW_LOW_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOW","LOW",NA,"LOW_LOW",5375269,77379.318400085,0.0475430329640706,0.515617366631826,0.607805267969767,0.0149947841962179,0.0709863503774007,0.0139005661010742,0.0058799147605896,1.27672728300095,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"low","moderate",72.84,5375269,0.0240963855421687,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",106,178,158,823,0.266267763649963,0.309710899945251,0.0124059130857063,0.808151494577898,0.0632212291820647,0.0631291652033741,1.01798491592319,1.00895238535978,2.2156821157822,0.069442864388907,5.35507230670079,0.205532971472515,0.198636321162977,44.0487050441535,6.63691984614501,54.0040026472283,69.0440928457696,30.9714393138729,39.59697108977,-15.0400901985413,-8.62553177589708,-0.217833120526876,0.217833120526876,142,16,592,231,151,27,0.291505791505791,0.179401993355482,0.406000666309492,-0.228798534165876,0.0197156886924455,-0.0284746838260574,0.83406714025173,0.663215846550174,0.0471280212775658,0.153223984499818,0.046517371947477,0.156032157115984,1.08311713008277,0.653726977475194,1.04072913386854,0.808533844359773,2.95802427368849,-1.93593513769372,0.109583855277337,-0.155049343913056,5.83917796480919,2.64766658913161,0.189810752279146,0.293460938072465,0.173673993048673,0.338240452468897,49.857325195494,11.5634590125821,7.06097197243369,3.40050864027459,53.8469043099379,0.157098337290415,67.5032612738064,1.54083157196321,30.8813429991333,0.0900963147395545,38.7133000804988,0.883671009271147,-7.83195708136548,-0.793574694531592,-0.202306624986246,-0.898043147512708,0.202306624986246,0.898043147512708,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOW_LOW_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOW_LOWEST_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOW","LOWEST",NA,"LOW_LOWEST",5350411,77205.6446000785,0.0449636141459147,0.473778752485911,0.732126180330912,0.0132634997367859,0.0696075359980265,0.0143149336179097,0.00628841718037923,1.35434293349584,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"low","aggressive",66.42,5350411,0.0206904235170537,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",107,192,151,809,0.285714285714286,0.320513177208783,0.0124385008116164,0.78908023965068,0.0597512516968919,0.0598487577453627,0.990656931937339,0.995317503079966,1.98311381662117,0.07043410309993,5.48965228199041,0.197683325338136,0.189813052145128,49.0353106013783,7.00252173158915,53.2893338809625,69.0440928457696,30.5615748734812,39.59697108977,-15.7547589648071,-9.03539621628882,-0.228184024374105,0.228184024374105,132,19,573,236,170,22,0.325358851674641,0.147157190635451,0.377144871962121,-0.117095373157916,0.0177647519944721,-0.0287188946922687,0.804809127681737,0.66753883213796,0.044281066632133,0.179293590833666,0.0435502464307811,0.185791799721675,1.03104657572712,0.678555139016271,1.01540463645146,0.823744583603602,2.46005389627526,-1.70233225343318,0.0983873255268255,-0.145568070198808,5.89659898873593,2.34506409350224,0.18789954487865,0.273285265252347,0.17312447959695,0.318770203653775,53.9992740989812,10.677410847174,7.34841983687522,3.26763076971282,53.148037022851,0.141296858111488,67.5032612738064,1.54083157196321,30.4805407491251,0.0810341243560668,38.7133000804988,0.883671009271147,-8.23275933137374,-0.80263688491508,-0.212659714213329,-0.908298310676839,0.212659714213329,0.908298310676839,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOW_LOWEST_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOW_MEDIUM_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOW","MEDIUM",NA,"LOW_MEDIUM",5064521,72528.9467000365,0.0429383317629496,0.480708666642507,0.581976616382599,0.0134149511655172,0.0715763012568156,0.014644996325175,0.00632190306981405,1.21158176660538,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"low","mild",109.29,5064521,0.043433973675415,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",108,201,150,800,0.297337278106509,0.270433151031954,0.00976586486510555,0.867304877942084,0.0603105148357116,0.0609596562840697,1.13661931615304,1.06612349948448,2.11483409549302,0.100178365193033,5.69219018514902,0.214394456451705,0.194650725837912,52.142966528489,7.22100869189956,51.433510148531,69.0440928457696,29.4972550214563,39.59697108977,-17.6105826972386,-10.0997160683137,-0.255062844211409,0.255062844211409,126,24,563,237,180,21,0.343183984747378,0.138613861386139,0.342692361485343,-0.348931509997095,0.0172540374849812,-0.0544184718766861,0.874532447210172,0.80535428421561,0.046768347409811,0.176386235629145,0.0460491106663878,0.188764333007057,1.13832877679245,1.12196679638664,1.06692491619254,1.05922934078822,2.48994440919739,-1.10039716483019,0.109355165805459,0.0215200742293833,6.04436785656064,2.67352443019221,0.191707522586749,0.408853889579898,0.172427208754589,0.385138015123544,57.0451033151985,10.1246512138361,7.55282088462307,3.18192570840931,51.2676856360562,0.165824512474817,67.5032612738064,1.54083157196321,29.4021542220135,0.0951007994428715,38.7133000804988,0.883671009271147,-9.31114585848538,-0.788570209828275,-0.240515425942096,-0.892379858063567,0.240515425942096,0.892379858063567,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOW_MEDIUM_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOWEST_HIGH_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOWEST","HIGH",NA,"LOWEST_HIGH",5099997,75251.5160000026,0.0495881636937459,0.484775718053182,0.677976381778717,0.014864186445872,0.0713571985562642,0.0161707997322083,0.0062346339225769,1.32096708218257,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","disabled",188.62,5099997,0.0855204172038219,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",109,168,182,833,0.248704663212435,0.206493884671163,-0.00231333730448614,0.82872094395684,0.0742416485983427,0.0767761664121442,1.03186792569238,1.01580900059626,1.70135250718867,0.0403773996528542,5.27457459836874,0.211853291874134,0.211264886233763,45.8669028233337,6.77251082120462,55.0874242050586,69.0440928457696,31.5927844620997,39.59697108977,-13.956668640711,-8.00418662767025,-0.202141386257146,0.202141386257146,163,19,608,225,135,33,0.259365994236311,0.212903225806452,0.368466099512501,-0.456119721497947,0.0175473162704189,-0.0835614655654614,0.817546498678563,0.874434583731607,0.0463238786893524,0.188450707316939,0.0458297714476618,0.203375054903209,1.01508406053129,1.10052919226047,1.00751380165797,1.04906110034662,2.67534765120546,-2.2831730819709,0.101499266632205,-0.209666601626309,5.89185493292314,2.74933686610072,0.191508972300391,0.295080053766721,0.177763356891006,0.348316597181403,54.4128658180818,10.9061451175464,7.37650769796126,3.30244532392988,54.8806596938269,0.20676451123171,67.5032612738064,1.54083157196321,31.4742044643594,0.1185799977403,38.7133000804988,0.883671009271147,-7.2390956161394,-0.765091011530846,-0.18699247031606,-0.865809790639047,0.18699247031606,0.865809790639047,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOWEST_HIGH_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOWEST_LOW_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOWEST","LOW",NA,"LOWEST_LOW",5458486,77734.9282000065,0.0459812005360921,0.494083499908447,0.624957398573558,0.0151299993197123,0.0720252871513367,0.0147550304730733,0.00627918243408203,1.2732115983963,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","moderate",73.62,5458486,0.0245101940125098,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",110,186,156,815,0.276991809381981,0.358593053808994,0.021311316021927,0.815511449409413,0.060690699990477,0.0595521779628001,1.02615269945486,1.0129919542893,2.06793078069815,0.0787405190843917,5.32277090045091,0.202984765296263,0.193509124703281,46.3360011171823,6.80705524563906,53.4376569936809,69.0440928457696,30.646638573563,39.59697108977,-15.6064358520887,-8.95033251620699,-0.226035786826113,0.226035786826113,137,19,579,236,164,22,0.314176245210728,0.147157190635451,0.398133645661879,0.0638359145420352,0.0205115285763656,0.0272733678888389,0.848552990498676,0.569201779471268,0.0487400612369548,0.14977727978946,0.0480910197359148,0.144989902926854,1.08987001828446,0.551169049997897,1.04396839908326,0.742407603677318,2.55352651174811,-1.55196466894703,0.0971550231673169,-0.0585312386246871,5.66082874220503,2.80270335282934,0.180862182030788,0.36789856782071,0.167680909137794,0.386046731646001,50.9621985322828,11.8498022046148,7.13878130581703,3.44235416606351,53.2891478662262,0.148509127454686,67.5032612738064,1.54083157196321,30.5614681935346,0.0851703800283974,38.7133000804988,0.883671009271147,-8.15183188696424,-0.798500629242749,-0.21056928419984,-0.903617546423022,0.21056928419984,0.903617546423022,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOWEST_LOW_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOWEST_LOWEST_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOWEST","LOWEST",NA,"LOWEST_LOWEST",5375218,76916.9499998838,0.0461037317911784,0.496632965405782,0.732846868038177,0.0133007844289144,0.0698780337969462,0.0146202166875203,0.00634054740269979,1.37972314755122,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","aggressive",66.11,5375218,0.0205259611762771,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",111,187,161,814,0.277242401779096,0.311237798484064,0.0119096033670937,0.822384247121217,0.0652267170794492,0.0658836716544574,1.04167930964169,1.02062691990839,1.99326807142817,0.0686839307752861,5.1901177587312,0.198645694637946,0.19180804045854,43.6260171354592,6.60499940465245,53.6968868561624,69.0440928457696,30.7953075899438,39.59697108977,-15.3472059896072,-8.80166349982622,-0.222281231558647,0.222281231558647,142,19,582,232,161,26,0.307839388145316,0.171617161716172,0.386932315329424,-0.157485940442971,0.0187127189866542,-0.0302173818155696,0.837491285763009,0.728836815531661,0.0473743136754504,0.175774292004211,0.0467372823381586,0.184444005497692,1.06794491981661,0.87903456971238,1.03341420534876,0.937568434682173,2.5977579927625,-1.74991951837283,0.10331555481281,-0.145765741149384,5.61453769905717,2.56197889748188,0.183446151612414,0.292765941834507,0.167638149394287,0.341475442817949,48.8137226232813,11.5021485377918,6.98668180349451,3.39148176138274,53.5542161843122,0.142670671850139,67.5032612738064,1.54083157196321,30.7134855797505,0.0818220101932175,38.7133000804988,0.883671009271147,-7.99981450074829,-0.801848999077929,-0.206642535875624,-0.907406705284239,0.206642535875624,0.907406705284239,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOWEST_LOWEST_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\LOWEST_MEDIUM_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","LOWEST","MEDIUM",NA,"LOWEST_MEDIUM",5087972,74633.7906001061,0.0435946861902873,0.478428916136424,0.570150633653005,0.0126276652018229,0.069012451171875,0.0148024161656698,0.00616354942321777,1.1947803179423,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"lowest","mild",110.92,5087972,0.0442987272736919,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",112,192,153,809,0.285289747399703,0.244899646295764,0.0117171010706196,0.837366640688927,0.0619041270805243,0.0615378781772998,1.05380881220846,1.02655190429343,1.90421318753895,0.0693313482004737,5.5824672198898,0.197798701421191,0.189047383985189,50.0819125014255,7.07685753010653,50.5467614138104,69.0440928457696,28.9887022609608,39.59697108977,-18.4973314319592,-10.6082688288092,-0.267906067985837,0.267906067985837,128,25,571,238,172,20,0.329817833173538,0.132013201320132,0.299164781162025,-0.221780513554085,0.0149843331966999,-0.0163810952136707,0.847562422146529,0.749682920153548,0.0465869849553923,0.193631549356659,0.0460108617746568,0.195070219240029,1.06986491071711,0.915726365034094,1.03434274334821,0.956935925250011,2.35295914289231,-1.9550020285,0.0949934971827333,-0.151363133046958,5.91368707384081,2.73397647591107,0.183856482006689,0.317701788385908,0.169483595938504,0.357295961186681,54.6961998190376,10.3990415699612,7.39568792060871,3.22475449762632,50.3956888087953,0.151072605015098,67.5032612738064,1.54083157196321,28.9020617197258,0.0866405412350288,38.7133000804988,0.883671009271147,-9.81123836077304,-0.797030468036118,-0.253433273329113,-0.901953848970908,0.253433273329113,0.901953848970908,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/LOWEST_MEDIUM_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\MEDIUM_HIGH_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","MEDIUM","HIGH",NA,"MEDIUM_HIGH",5075463,75780.7785000205,0.0433753331502279,0.514290984471639,0.613244732220968,0.0127786676088969,0.0693748990694682,0.0156661510467529,0.0067497173945109,1.27548048496246,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","disabled",190.6,5075463,0.0865708540900723,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",113,157,172,844,0.23609022556391,0.322898859856975,0.0126559986264525,0.792794783700229,0.0577880804267034,0.0581445660243075,1.01754978134992,1.00873672548882,2.2950139127783,0.0743168950529968,5.30629560125471,0.194017007656086,0.185796232783927,45.5771555884715,6.75108551186189,54.9237349578835,69.0440928457696,31.4989082429918,39.59697108977,-14.1203578878861,-8.09806284677819,-0.204512179187119,0.204512179187119,158,14,603,241,140,17,0.268972142170989,0.117647058823529,0.400536582777308,-0.316470623016358,0.0207609655416873,-0.0540907877343049,0.806759586649904,0.677790524114666,0.0462945478539885,0.152440701613768,0.0453370184282115,0.163618487403921,1.04059482126452,0.82776709970024,1.02009549614951,0.909817069360781,2.76719766943759,-1.59355820088643,0.0997211201237418,-0.134894370235491,5.65413730195697,2.44171688958905,0.182537253607427,0.288556158645042,0.16897922542205,0.324289234587615,50.0711993722644,8.56738325135347,7.07610057674878,2.92700926738428,54.8099841407649,0.113750817118663,67.5032612738064,1.54083157196321,31.4336718464916,0.0652363965002314,38.7133000804988,0.883671009271147,-7.27962823400728,-0.818434612770915,-0.188039464960887,-0.926175696819523,0.188039464960887,0.926175696819523,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/MEDIUM_HIGH_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\MEDIUM_LOW_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","MEDIUM","LOW",NA,"MEDIUM_LOW",5435321,77182.7715999633,0.0466404835383097,0.486017564932505,0.713133649031321,0.0133797844250997,0.0750009655952454,0.0148906191190084,0.00717918078104655,1.35624224742254,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","moderate",72.75,5435321,0.0240486384109755,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",114,185,168,816,0.273264401772526,0.288228046634751,0.0101041859062719,0.772995357947202,0.0619465967093331,0.0623419941578215,0.92142231183652,0.959907449620285,2.11550571175492,0.0694777330551092,5.30206726878104,0.205054191912268,0.197165996340684,47.0267510579834,6.85760534428625,54.1441866005213,69.0440928457696,31.0518351843522,39.59697108977,-14.8999062452483,-8.54513590541773,-0.215802766480424,0.215802766480424,148,20,589,227,154,31,0.294736842105263,0.200647249190939,0.38047826354323,-0.170047224458984,0.0176696103693069,-0.0274788904584825,0.805245452037445,0.6127852131118,0.0449150313620962,0.146555018111736,0.044359599182845,0.151673891775447,0.983716223735778,0.611962233369239,0.991824694054235,0.782280150182298,2.95457104853978,-2.0527543484021,0.115858609927845,-0.160930493990094,5.83159069797522,2.67153152375188,0.190768915496458,0.276019758623069,0.171348337395673,0.325421463357835,53.4852487635376,14.9426011658754,7.3133609758809,3.86556608608304,53.9522156705302,0.191970929991041,67.5032612738064,1.54083157196321,30.9417393448441,0.110095839508119,38.7133000804988,0.883671009271147,-7.7715607356547,-0.773575169763028,-0.200746532057325,-0.875410827838602,0.200746532057325,0.875410827838602,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/MEDIUM_LOW_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\MEDIUM_LOWEST_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","MEDIUM","LOWEST",NA,"MEDIUM_LOWEST",5392110,76958.467200011,0.0458341320355733,0.497323532899221,0.703965286413828,0.0133974313735962,0.0748774329821269,0.0149540861447652,0.00684759616851807,1.35719949801763,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","aggressive",67.16,5392110,0.0210830110401978,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",115,193,161,808,0.284870848708487,0.285279932116099,0.00967849354207134,0.836400856430003,0.0705040204422526,0.0716769323986468,1.06798732807038,1.03343472366201,1.79387538485272,0.0612380495537613,5.52428382977766,0.210419466525765,0.206598531351266,49.1606583157959,7.01146620299891,54.3568051063175,69.0440928457696,31.1737724635627,39.59697108977,-14.6872877394521,-8.42319862620731,-0.212723306717353,0.212723306717353,144,17,577,231,166,27,0.315289648622982,0.178807947019868,0.374582733997273,-0.263766923894081,0.0182779248775753,-0.0431920842984344,0.833192767867122,0.856124660186974,0.0490782695453702,0.202232711141603,0.0483988462166196,0.214794054851111,1.06403263544603,1.09230136420527,1.03151957589085,1.04513222331209,2.4717578438642,-2.37384640018085,0.0993472355424697,-0.173062871710149,5.89850920124982,3.22349080517106,0.191200359427407,0.328581384241596,0.176021486483978,0.394590733127928,54.0326019828897,19.2072268810712,7.35068717759705,4.38260503366105,54.2016223807377,0.155182725579892,67.5032612738064,1.54083157196321,31.0847747572398,0.0889977063228981,38.7133000804988,0.883671009271147,-7.62852532325906,-0.794673302948248,-0.197051796343805,-0.899286379897985,0.197051796343805,0.899286379897985,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/MEDIUM_LOWEST_field_uas_comparison_data.csv",7
"E:\SfM_Software_Comparison\OpenDroneMap\point_cloud_processing_delivery\KAIBAB_HIGH\MEDIUM_MEDIUM_processed_tracking_data.csv","OPENDRONEMAP","KAIBAB_HIGH","MEDIUM","MEDIUM",NA,"MEDIUM_MEDIUM",5026305,75269.4176999778,0.0443844159444173,0.488516481717428,0.459046117464701,0.0130201657613118,0.0714415510495504,0.0154205838839213,0.00675461689631144,1.09858393271764,"D:/OpenDroneMap",FALSE,0.25,60,2,2,"rf",NA,2,20,"triangulation",5,"medium","mild",113.36,5026305,0.0455932050527075,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH",116,191,152,810,0.284226190476191,0.310796886275301,0.0136500174043277,0.866820300649887,0.0671552225727661,0.0675570040241861,1.14718758224402,1.07106843023404,1.89416891451613,0.0621971512036293,5.61776403193755,0.201404718632575,0.194534609809943,50.890284819368,7.13374269366144,52.3112971894336,69.0440928457696,30.000668226685,39.59697108977,-16.7327956563361,-9.59630286308503,-0.242349417113984,0.242349417113984,138,14,575,235,168,23,0.320305052430887,0.15593220338983,0.392643784535193,-0.287041327101302,0.0195663188192232,-0.0295647059740394,0.86765241041416,0.86074228150215,0.0484131509276267,0.204053832850306,0.0476874256647337,0.212691315519316,1.1422720675946,1.18309221098754,1.06877128872112,1.08770042336461,2.45468592163043,-2.20004226788391,0.0987082999149178,-0.204492978513609,6.02447240147281,2.64702463707127,0.187276065442209,0.30460531584916,0.172323151102148,0.35677482993644,56.5858642440376,9.28779163047743,7.52235762537501,3.04758783802492,52.1814858240316,0.129811365401987,67.5032612738064,1.54083157196321,29.92622106298,0.0744471637049103,38.7133000804988,0.883671009271147,-8.78707901751879,-0.809223845566236,-0.226978299428034,-0.915752397754551,0.226978299428034,0.915752397754551,"E:/SfM_Software_Comparison/OpenDroneMap/point_cloud_processing_delivery/KAIBAB_HIGH/MEDIUM_MEDIUM_field_uas_comparison_data.csv",7
